Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category
1837,1252,0,169,35.090673,-80.885801,18:29:03,2012429,Independent,Laundry Service,Quick Spin Laundry,3,53,6,5,Shop & Service
1837,1252,0,169,35.090673,-80.885801,21:11:27,2012812,Independent,Laundry Service,Quick Spin Laundry,3,53,6,5,Shop & Service
38,33,1,169,35.082129,-80.876713,20:52:33,2013427,Combined,Mall,Carolina Place Mall,3.5,25,6,5,Shop & Service
423,295,1,169,35.225358,-80.843085,19:10:58,2013827,Combined,Sports Bar,Carolina Ale House,3,17,0,1,Nightlife Spot
65,34,1,169,35.089039,-80.878544,15:07:50,2013907,Combined,Electronics Store,Best Buy - Pineville,2.5,40,6,5,Shop & Service
489,219,1,169,35.096632,-80.784702,16:56:07,2013907,Combined,Grocery Store,Harris Teeter,4,21,7,5,Shop & Service
1837,1252,0,169,35.090673,-80.885801,16:13:59,2013915,Independent,Laundry Service,Quick Spin Laundry,3,53,6,5,Shop & Service
727,517,0,169,35.221888,-80.843604,16:25:53,2013916,Independent,Wings Joint,Buffalo Wild Wings,2,47,0,2,Food
422,305,0,170,35.233228,-80.850712,12:49:14,20121017,Independent,University,Johnson & Wales University,5,128,0,3,College & University
1130,776,0,170,35.139758,-80.93488,16:11:08,20121031,Independent,Sandwich Place,Subway,2,35,4,2,Food
469,339,0,170,35.185605,-80.880851,21:09:32,20121121,Independent,Brewery,The Olde Mecklenburg Brewery,4,1,3,1,Nightlife Spot
1326,912,0,170,35.131065,-80.945179,19:52:43,20121204,Independent,Breakfast Spot,Steele Creek Cafe,3,56,4,2,Food
1838,1253,0,170,35.165627,-80.876303,19:05:22,20121222,Independent,Taco Place,Maria's Mexican Restaurant,3.5,99,3,2,Food
816,23,1,170,35.225734,-80.841928,19:11:09,2012407,Combined,Drugstore / Pharmacy,CVS Pharmacy,3,11,0,5,Shop & Service
1839,1254,0,170,35.218814,-80.850947,19:21:36,2012407,Independent,Light Rail,Carson Lynx Station,4,126,0,4,Travel & Transport
825,582,0,170,35.107195,-80.882937,19:44:47,2012407,Independent,Light Rail,I-485 / South Boulevard Lynx Station,4,126,6,4,Travel & Transport
1840,1255,0,170,35.199358,-80.866923,16:25:18,2012409,Independent,Thai Restaurant,Monsoon,4,51,0,2,Food
1841,1256,0,170,35.17741,-80.890453,16:47:46,2012410,Independent,American Restaurant,Chicken King,4,13,3,2,Food
186,56,1,170,35.161657,-80.884666,16:52:54,2012414,Combined,Department Store,Costco Wholesale,4,70,3,5,Shop & Service
1359,930,0,170,35.157001,-80.875394,16:08:39,2012416,Independent,American Restaurant,Showmars Emerywood,2.5,13,3,2,Food
418,301,0,170,35.178526,-80.882506,17:05:25,2012417,Independent,Mexican Restaurant,Azteca Mexican Restaurant,3.5,30,3,2,Food
480,85,1,170,35.173773,-80.876927,17:39:15,2012417,Combined,Hardware Store,The Home Depot,3,27,3,5,Shop & Service
738,523,0,170,35.165844,-80.875475,16:02:21,2012418,Independent,Vietnamese Restaurant,Saigon Palace,4,121,3,2,Food
483,349,0,170,35.17104,-80.847117,16:03:16,2012420,Independent,Burger Joint,Moosehead Grill,4,38,3,2,Food
1842,1257,0,170,35.057406,-80.938423,23:46:03,2012421,Independent,Seafood Restaurant,Captain Steve's,4,48,4,2,Food
1331,188,1,170,35.154786,-80.876527,16:01:34,2012424,Combined,Latin American Restaurant,Lempira Restaurant,3.5,183,3,2,Food
509,23,1,170,35.225324,-80.840986,16:39:42,2012504,Combined,Light Rail,LYNX CTC/Arena Station,4,126,0,4,Travel & Transport
170,129,0,170,35.237347,-80.921903,13:53:10,2012507,Independent,Hotel,Sheraton Charlotte Airport Hotel,3,10,2,4,Travel & Transport
483,349,0,170,35.17104,-80.847117,16:09:15,2012507,Independent,Burger Joint,Moosehead Grill,4,38,3,2,Food
469,339,0,170,35.185605,-80.880851,21:13:56,2012511,Independent,Brewery,The Olde Mecklenburg Brewery,4,1,3,1,Nightlife Spot
483,349,0,170,35.17104,-80.847117,16:21:55,2012515,Independent,Burger Joint,Moosehead Grill,4,38,3,2,Food
738,523,0,170,35.165844,-80.875475,16:07:15,2012522,Independent,Vietnamese Restaurant,Saigon Palace,4,121,3,2,Food
1843,56,1,170,35.162139,-80.886249,15:54:50,2012525,Combined,Sushi Restaurant,Kabuto Japanese Steakhouse and Sushi Bar,2.5,52,3,2,Food
483,349,0,170,35.17104,-80.847117,16:08:45,2012606,Independent,Burger Joint,Moosehead Grill,4,38,3,2,Food
1843,56,1,170,35.162139,-80.886249,16:09:22,2012608,Combined,Sushi Restaurant,Kabuto Japanese Steakhouse and Sushi Bar,2.5,52,3,2,Food
147,111,0,170,35.215601,-80.856803,16:27:53,2012718,Independent,Deli / Bodega,The Common Market,4.5,68,0,2,Food
0,0,0,170,35.225884,-80.852895,1:13:41,2012818,Independent,Football Stadium,Bank of America Stadium,4,0,0,0,Arts & Entertainment
825,582,0,170,35.107195,-80.882937,23:45:54,2012915,Independent,Light Rail,I-485 / South Boulevard Lynx Station,4,126,6,4,Travel & Transport
915,643,0,170,35.19026,-80.921943,17:28:14,2013207,Independent,Southern / Soul Food Restaurant,Nana's Soul Food Kitchen,4,62,2,2,Food
186,56,1,170,35.161657,-80.884666,23:14:56,2013309,Combined,Department Store,Costco Wholesale,4,70,3,5,Shop & Service
706,500,0,170,35.188229,-80.874955,16:24:11,2013315,Independent,American Restaurant,Zack's Hamburgers,4,13,3,2,Food
921,20,1,170,35.087906,-80.862744,0:26:55,2013316,Combined,Japanese Restaurant,Nakato,3.5,122,6,2,Food
712,505,0,170,35.224219,-80.847831,18:41:41,2013423,Independent,Art Museum,Bechtler Museum of Modern Art,3.5,154,0,0,Arts & Entertainment
706,500,0,170,35.188229,-80.874955,15:32:02,2013503,Independent,American Restaurant,Zack's Hamburgers,4,13,3,2,Food
1842,1257,0,170,35.057406,-80.938423,23:40:01,2013510,Independent,Seafood Restaurant,Captain Steve's,4,48,4,2,Food
712,505,0,170,35.224219,-80.847831,17:34:04,2013516,Independent,Art Museum,Bechtler Museum of Modern Art,3.5,154,0,0,Arts & Entertainment
1511,1030,0,170,35.224559,-80.845652,16:42:48,2013523,Independent,Indian Restaurant,Nirvana II,3.5,89,0,2,Food
1844,162,1,170,35.352571,-80.850993,18:30:18,2013527,Combined,Restaurant,Suki Hana,2.5,46,9,2,Food
483,349,0,170,35.17104,-80.847117,16:18:10,2013531,Independent,Burger Joint,Moosehead Grill,4,38,3,2,Food
306,222,0,170,35.108359,-80.875103,16:51:03,2013704,Independent,Multiplex,AMC Carolina Pavilion 22,3.5,58,6,0,Arts & Entertainment
1332,126,1,170,35.174019,-80.848378,22:13:12,2013712,Combined,Cafe,The Flying Biscuit Cafe - Charlotte,4,123,3,2,Food
143,107,0,170,35.105234,-80.943446,17:04:01,2013728,Independent,Theme Park Ride / Attraction,Fury 325,5,65,4,0,Arts & Entertainment
1845,1258,0,170,35.093502,-80.935999,22:32:16,2013728,Independent,Fast Food Restaurant,Culver's,4,26,4,2,Food
1511,1030,0,170,35.224559,-80.845652,15:33:44,2013729,Independent,Indian Restaurant,Nirvana II,3.5,89,0,2,Food
143,107,0,170,35.105234,-80.943446,17:20:14,2013818,Independent,Theme Park Ride / Attraction,Fury 325,5,65,4,0,Arts & Entertainment
780,549,0,171,35.327626,-80.712368,23:04:42,20121025,Independent,Music Venue,PNC Music Pavilion,3,118,5,0,Arts & Entertainment
1624,1112,0,171,35.340959,-80.835306,3:38:53,20121026,Independent,Breakfast Spot,Waffle House,2.5,56,9,2,Food
780,549,0,171,35.327626,-80.712368,22:59:11,2012914,Independent,Music Venue,PNC Music Pavilion,3,118,5,0,Arts & Entertainment
0,0,0,171,35.225884,-80.852895,3:51:09,2012915,Independent,Football Stadium,Bank of America Stadium,4,0,0,0,Arts & Entertainment
752,528,0,171,35.220555,-80.851269,3:51:31,2012915,Independent,Strip Club,Uptown Cabaret,2.5,92,0,1,Nightlife Spot
263,199,0,171,35.272343,-81.005276,17:53:44,2013511,Independent,Water Park,US National Whitewater Center,4.5,97,2,0,Arts & Entertainment
843,361,1,171,35.219486,-80.811889,4:53:30,2013617,Combined,Bar,Thomas Street Tavern,4,7,1,1,Nightlife Spot
1846,1259,0,172,35.314887,-80.701589,22:16:54,20121012,Independent,Thrift / Vintage Store,Goodwill Industries of the Southern Piedmont,3,71,5,5,Shop & Service
109,78,0,172,35.205479,-80.861092,22:01:16,20121023,Independent,Hardware Store,Lowe's,3,27,0,5,Shop & Service
426,86,1,172,35.212775,-80.835684,20:30:13,20121111,Combined,Mexican Restaurant,La Paz Restaurante & Cantina,2.5,30,0,2,Food
497,126,1,172,35.173738,-80.849934,16:43:18,20121116,Combined,Pizza Place,Fuel Pizza Cafe,2,42,3,2,Food
393,285,0,172,35.301985,-80.747693,1:15:16,20121117,Independent,Vietnamese Restaurant,Pho Real Vietnamese Restaurant and Bar,3.5,121,5,2,Food
563,402,0,172,35.22187,-80.819201,0:35:23,20121118,Independent,Mexican Restaurant,The Loco Lime,3.5,30,1,2,Food
537,380,0,172,35.240607,-80.845191,1:52:00,20121118,Independent,Beer Garden,VBGB Beer Hall and Garden,4.5,136,0,9,Event
769,164,1,172,35.228885,-80.842944,17:07:14,20121125,Combined,New American Restaurant,Sophia's Lounge,4,158,0,2,Food
1267,866,0,172,35.292592,-80.742009,22:02:08,20121125,Independent,Hardware Store,Lowe's Home Improvement Warehouse Stores,2.5,27,5,5,Shop & Service
769,164,1,172,35.228885,-80.842944,3:15:14,20121201,Combined,New American Restaurant,Sophia's Lounge,4,158,0,2,Food
1847,556,1,172,35.162749,-80.738318,22:25:32,20121202,Combined,Grocery Store,Super G Mart,4,21,8,5,Shop & Service
393,285,0,172,35.301985,-80.747693,22:15:21,20121214,Independent,Vietnamese Restaurant,Pho Real Vietnamese Restaurant and Bar,3.5,121,5,2,Food
1846,1259,0,172,35.314887,-80.701589,23:10:04,20121221,Independent,Thrift / Vintage Store,Goodwill Industries of the Southern Piedmont,3,71,5,5,Shop & Service
1747,1192,0,172,35.22064,-80.81588,18:27:48,20121229,Independent,Restaurant,Five Guys,2.5,46,1,2,Food
209,152,0,172,35.214332,-80.834484,20:17:42,20121229,Independent,Department Store,Target,3.5,70,0,5,Shop & Service
85,6,1,172,35.218605,-80.942416,13:10:58,2012415,Combined,Coffee Shop,Starbucks,2,14,2,2,Food
776,546,0,172,35.159952,-80.87588,15:51:57,2012423,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
497,126,1,172,35.173738,-80.849934,16:25:03,2012514,Combined,Pizza Place,Fuel Pizza Cafe,2,42,3,2,Food
1039,164,1,172,35.228682,-80.842416,2:47:44,2012526,Combined,Tapas Restaurant,Queen City Diner,2.5,119,0,2,Food
248,186,1,172,35.152667,-80.828228,21:19:20,2012528,Combined,Sushi Restaurant,The Cowfish Sushi Burger Bar,4,52,3,2,Food
776,546,0,172,35.159952,-80.87588,16:35:49,2012529,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
393,285,0,172,35.301985,-80.747693,22:40:58,2012606,Independent,Vietnamese Restaurant,Pho Real Vietnamese Restaurant and Bar,3.5,121,5,2,Food
337,243,1,172,35.296721,-80.738676,14:47:00,2012609,Combined,Grocery Store,Harris Teeter,4,21,5,5,Shop & Service
776,546,0,172,35.159952,-80.87588,16:15:49,2012611,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
1223,833,0,172,35.247591,-80.805624,3:30:54,2012701,Independent,Bar,JackBeagles,4,7,1,1,Nightlife Spot
776,546,0,172,35.159952,-80.87588,16:29:03,2012713,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
337,243,1,172,35.296721,-80.738676,20:55:50,2012715,Combined,Grocery Store,Harris Teeter,4,21,5,5,Shop & Service
1847,556,1,172,35.162749,-80.738318,17:53:42,2012812,Combined,Grocery Store,Super G Mart,4,21,8,5,Shop & Service
169,128,0,172,35.152745,-80.825107,22:01:49,2012814,Independent,Grocery Store,Harris Teeter,4,21,3,5,Shop & Service
435,313,1,172,35.176825,-80.801139,15:37:53,2012822,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
179,134,0,172,35.164437,-80.892802,15:27:37,2012905,Independent,Credit Union,Truliant Federal Credit Union,2.5,75,3,5,Shop & Service
1848,1260,0,172,35.209482,-80.850523,18:36:52,2012915,Independent,Park,Latta Park,4,43,0,7,Outdoors & Recreation
1849,1261,0,172,35.207271,-80.852896,20:42:05,2012915,Independent,Church,Yiasou Greek Festival,4,32,0,6,Professional & Other Places
1474,1001,0,172,35.156214,-80.830772,21:43:32,2013105,Independent,Mexican Restaurant,Paco's Tacos & Tequila,4,30,3,2,Food
30,25,1,172,35.147615,-80.829969,18:05:51,2013111,Combined,Grocery Store,Whole Foods Market - Charlotte,4,21,3,5,Shop & Service
776,546,0,172,35.159952,-80.87588,17:25:31,2013117,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
855,604,0,172,35.212136,-80.818404,0:28:58,2013122,Independent,Bar,Kennedy's Premium Bar and Grill,3.5,7,1,1,Nightlife Spot
776,546,0,172,35.159952,-80.87588,0:10:52,2013206,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
393,285,0,172,35.301985,-80.747693,0:03:48,2013207,Independent,Vietnamese Restaurant,Pho Real Vietnamese Restaurant and Bar,3.5,121,5,2,Food
415,86,1,172,35.212369,-80.835863,18:00:29,2013213,Combined,Sushi Restaurant,Pisces Sushi Bar & Lounge,4,52,0,2,Food
1850,1262,0,172,35.314885,-80.700257,0:06:37,2013306,Independent,Grocery Store,Food Lion,3,21,5,5,Shop & Service
776,546,0,172,35.159952,-80.87588,15:19:13,2013314,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
30,25,1,172,35.147615,-80.829969,16:18:08,2013314,Combined,Grocery Store,Whole Foods Market - Charlotte,4,21,3,5,Shop & Service
417,300,0,172,35.215081,-80.856991,0:00:19,2013316,Independent,Food Truck,Food Truck Friday Charlotte,4.5,127,0,2,Food
1264,863,0,172,35.293237,-80.745327,20:05:24,2013317,Independent,Department Store,Target,3,70,5,5,Shop & Service
29,24,1,172,35.227234,-80.838711,22:18:30,2013318,Combined,BBQ Joint,Queen City Q,3.5,20,0,2,Food
881,620,0,172,35.224912,-80.839655,23:37:14,2013318,Independent,Basketball Stadium,Charlotte Hornets,4,166,0,0,Arts & Entertainment
507,164,1,172,35.227747,-80.841522,21:36:51,2013328,Combined,Pub,The Local,3.5,4,0,1,Nightlife Spot
769,164,1,172,35.228885,-80.842944,21:43:26,2013331,Combined,New American Restaurant,Sophia's Lounge,4,158,0,2,Food
1850,1262,0,172,35.314885,-80.700257,21:59:31,2013406,Independent,Grocery Store,Food Lion,3,21,5,5,Shop & Service
1,1,0,172,35.241024,-80.814505,1:12:30,2013407,Independent,Brewery,Birdsong Brewing,4.5,1,1,1,Nightlife Spot
1851,1263,0,172,35.151249,-80.824571,16:45:44,2013419,Independent,Food Truck,Noble's Restaurant,4,127,3,2,Food
218,160,0,172,35.293192,-80.764081,19:03:41,2013421,Independent,Furniture / Home Store,IKEA,3.5,84,5,5,Shop & Service
1264,863,0,172,35.293237,-80.745327,20:37:51,2013428,Independent,Department Store,Target,3,70,5,5,Shop & Service
902,138,1,172,35.152793,-80.833433,22:13:20,2013501,Combined,Pizza Place,California Pizza Kitchen at Southpark Mall,3,42,3,2,Food
1381,945,0,172,35.152021,-80.83987,21:53:17,2013510,Independent,Sports Bar,Taco Mac,2.5,17,3,1,Nightlife Spot
769,164,1,172,35.228885,-80.842944,0:38:47,2013517,Combined,New American Restaurant,Sophia's Lounge,4,158,0,2,Food
776,546,0,172,35.159952,-80.87588,21:44:16,2013521,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
30,25,1,172,35.147615,-80.829969,17:21:39,2013523,Combined,Grocery Store,Whole Foods Market - Charlotte,4,21,3,5,Shop & Service
776,546,0,172,35.159952,-80.87588,16:32:36,2013611,Independent,Vietnamese Restaurant,Vietnam Grille,4,121,3,2,Food
1852,1264,1,172,35.296785,-80.762764,17:59:28,2013616,Combined,Cosmetics Shop,Ulta Beauty,2,80,5,5,Shop & Service
1267,866,0,172,35.292592,-80.742009,18:31:11,2013616,Independent,Hardware Store,Lowe's Home Improvement Warehouse Stores,2.5,27,5,5,Shop & Service
1148,216,1,172,35.053345,-80.851906,18:32:28,2013714,Combined,Indian Restaurant,The Blue Taj,4,89,6,2,Food
1846,1259,0,172,35.314887,-80.701589,20:55:36,2013714,Independent,Thrift / Vintage Store,Goodwill Industries of the Southern Piedmont,3,71,5,5,Shop & Service
169,128,0,172,35.152745,-80.825107,17:26:00,2013716,Independent,Grocery Store,Harris Teeter,4,21,3,5,Shop & Service
117,86,1,172,35.211965,-80.83537,21:52:15,2013726,Combined,Grocery Store,Trader Joe's,4.5,21,0,5,Shop & Service
209,152,0,172,35.214332,-80.834484,22:32:56,2013726,Independent,Department Store,Target,3.5,70,0,5,Shop & Service
23,18,0,172,35.313461,-80.743011,12:55:37,2013825,Independent,Coffee Shop,Starbucks,3.5,14,5,2,Food
30,25,1,172,35.147615,-80.829969,15:56:13,2013826,Combined,Grocery Store,Whole Foods Market - Charlotte,4,21,3,5,Shop & Service
1853,1264,1,172,35.295909,-80.763186,20:47:39,2013902,Combined,Pet Store,PetSmart,3,29,5,5,Shop & Service
1544,1055,0,172,35.233516,-80.856895,17:08:20,2013910,Independent,Park,Frazier Park,3.5,43,0,7,Outdoors & Recreation
97,67,0,173,35.229005,-80.925912,12:54:23,20121205,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3,9,2,2,Food
814,295,1,173,35.225529,-80.842333,22:57:24,2013108,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3,10,0,4,Travel & Transport
131,99,0,173,35.203004,-80.8645,16:53:55,2013227,Independent,BBQ Joint,Mac's Speed Shop - Southend,4,20,0,2,Food
908,637,0,173,35.183146,-80.919383,1:31:34,2013228,Independent,American Restaurant,Jocks & Jills Sports Grille,3.5,13,2,2,Food
977,679,0,173,35.214522,-80.86203,13:26:36,2013228,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,2.5,9,0,2,Food
913,641,0,173,35.229137,-80.867397,23:42:01,2013307,Independent,American Restaurant,Pinky's Westside Grill,4,13,0,2,Food
801,567,0,173,35.214254,-80.857465,15:50:47,2013405,Independent,Fried Chicken Joint,Fidelli Kitchen,3.5,9,0,2,Food
625,442,0,173,35.236229,-80.858426,12:11:07,2013421,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,2,9,0,2,Food
808,573,0,173,35.215914,-80.821772,17:17:29,2013421,Independent,Pizza Place,Hawthorne's NY Pizza & Bar,4,42,1,2,Food
30,25,1,173,35.147615,-80.829969,23:03:17,2013705,Combined,Grocery Store,Whole Foods Market - Charlotte,4,21,3,5,Shop & Service
604,387,1,173,35.247021,-80.805733,23:47:39,2013813,Combined,Taco Place,Cabo Fish Taco,4,99,1,2,Food
128,96,0,173,35.170695,-80.849633,16:51:19,2013903,Independent,Southern / Soul Food Restaurant,The Roasting Company,4,62,3,2,Food
608,433,0,174,35.198939,-80.8409,1:08:48,20121019,Independent,Burger Joint,Bad Daddy's Burger Bar,4,38,0,2,Food
1609,1099,0,174,35.150964,-80.926328,22:17:33,20121202,Independent,Southern / Soul Food Restaurant,La'Wan's,3.5,62,4,2,Food
1854,1265,0,174,35.210739,-80.825676,18:26:00,20121203,Independent,Doctor's Office,Providence Ob/Gyn,5,74,0,6,Professional & Other Places
1855,1266,0,174,35.317471,-80.778437,19:35:24,20121203,Independent,Steakhouse,LongHorn Steakhouse,3.5,96,5,2,Food
1856,1267,0,174,35.335521,-80.753461,21:47:42,20121203,Independent,Automotive Shop,Take 5 Oil Change,3,24,5,5,Shop & Service
623,71,1,174,35.203194,-80.845538,13:45:42,2012426,Combined,Bank,Bank of America,3,37,0,5,Shop & Service
1857,116,1,174,35.209196,-80.860298,14:09:45,2012426,Combined,Salon / Barbershop,Sola Salon Studios,5,72,0,5,Shop & Service
633,448,0,174,35.220398,-80.85536,13:27:31,2012427,Independent,Gym / Fitness Center,My Fitness World,5,64,0,5,Shop & Service
1857,116,1,174,35.209196,-80.860298,19:52:58,2012427,Combined,Salon / Barbershop,Sola Salon Studios,5,72,0,5,Shop & Service
435,313,1,174,35.176825,-80.801139,0:48:43,2012428,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
735,521,0,174,35.213719,-80.826395,3:39:33,2012428,Independent,Burger Joint,Burger King,2,38,0,2,Food
1857,116,1,174,35.209196,-80.860298,13:38:07,2012428,Combined,Salon / Barbershop,Sola Salon Studios,5,72,0,5,Shop & Service
633,448,0,174,35.220398,-80.85536,14:40:21,2012429,Independent,Gym / Fitness Center,My Fitness World,5,64,0,5,Shop & Service
1857,116,1,174,35.209196,-80.860298,19:03:26,2012429,Combined,Salon / Barbershop,Sola Salon Studios,5,72,0,5,Shop & Service
712,505,0,174,35.224219,-80.847831,0:05:58,2012502,Independent,Art Museum,Bechtler Museum of Modern Art,3.5,154,0,0,Arts & Entertainment
1857,116,1,174,35.209196,-80.860298,17:23:29,2012503,Combined,Salon / Barbershop,Sola Salon Studios,5,72,0,5,Shop & Service
623,71,1,174,35.203194,-80.845538,23:39:05,2012503,Combined,Bank,Bank of America,3,37,0,5,Shop & Service
1021,711,0,174,35.240922,-80.812157,0:01:12,2012504,Independent,Deli / Bodega,Noda Market & Deli,3,68,1,2,Food
310,224,0,174,35.241289,-80.812423,0:09:47,2012504,Independent,Bakery,Am??lie's French Bakery & Caf??,4,106,1,2,Food
1857,116,1,174,35.209196,-80.860298,14:38:41,2012504,Combined,Salon / Barbershop,Sola Salon Studios,5,72,0,5,Shop & Service
1858,387,1,174,35.247129,-80.805308,0:11:21,2012505,Combined,Bike Shop,Espada Bicycles,4,115,1,5,Shop & Service
